particle charge	B0	B1	B2	B3	B4	B5	B6	B7	B8	B9	B10	B11	B12	B13	B14	B15	B16	B17	B18	B19	B20	B21	B22	B23	relative error min	relative error max	min radius	max radius
-64	-7374.95827585275	-6490.062478647578	-2126.103413588873	-277.8155190725766	-0.4574383835355436	2.338607995902691	-0.05777756851289488	-0.01824142334170089	0.001796848685343125	2.363434877127904e-05	-1.946173355363035e-05	1.743546982977637e-06	4.507761805591348e-09	-1.797799878038879e-08	2.039206363449822e-09	-5.54713056384817e-11	-1.479838373408627e-11	2.348709505501595e-12	-1.105891066189869e-13	-1.429592191617671e-14	2.768084927576052e-15	-5.362782060293014e-17	-3.699047265993765e-17	-1.502540549763775e-18	3.628227763785574e-06	0.01098538641555502	2e-10	1e-05
-63	-7208.924603719246	-6329.733765640176	-2067.886901207802	-269.0484865275375	-0.3048207044676042	2.262375824626895	-0.05745926315071125	-0.01752631256639119	0.001744397016783785	2.090397320774974e-05	-1.867276136207469e-05	1.689648425399109e-06	2.294759248169087e-09	-1.715720455284983e-08	1.964636391021506e-09	-5.520624994777232e-11	-1.401628228628199e-11	2.249610566884139e-12	-1.075137835145011e-13	-1.349037098443745e-14	2.643536985419288e-15	-5.27768433620835e-17	-3.520034775521729e-17	-1.423520797379296e-18	9.0402600880779e-06	0.01133788977029404	2e-10	1e-05
-62	-7024.645913125573	-6152.701255610782	-2003.936854514274	-259.4780710673179	-0.1443575561417943	2.179267489536828	-0.0570452655583497	-0.01675184899823405	0.001686952803498413	1.801094205571878e-05	-1.7819210171801e-05	1.630762000436303e-06	-2.973084425866732e-11	-1.627237241218084e-08	1.88368315012208e-09	-5.485129190347283e-11	-1.317641542801136e-11	2.142531555705843e-12	-1.041381270771595e-13	-1.262666223229143e-14	2.509217254020487e-15	-5.18104367350267e-17	-3.32737087849033e-17	-1.338658594229897e-18	2.735290486577391e-05	0.01168149341634916	2e-10	1e-05
-61	-6821.208962635647	-5958.145881239699	-1933.978767080775	-249.0671103359863	0.02416677317063022	2.088967284809399	-0.05652951809000752	-0.01591543451729626	0.001624279969671548	1.494990629464839e-05	-1.689827879665997e-05	1.566654950736912e-06	-2.468541604216412e-09	-1.532081677876954e-08	1.796061751787759e-09	-5.440053269906034e-11	-1.227646404103352e-11	2.027130531619911e-12	-1.004476694975639e-13	-1.170250957731925e-14	2.36471515192266e-15	-5.072220952121467e-17	-3.120494817460354e-17	-1.247720079941379e-18	7.776990315710997e-05	0.01201465662660428	2e-10	1e-05
-60	-6597.674884122222	-5745.22696040233	-1857.731443574352	-237.7776502402301	0.2009590017187794	1.991152982988851	-0.05590568135122814	-0.01501442923670066	0.001556136899858697	1.171560807431049e-05	-1.590712363958357e-05	1.497089328626745e-06	-5.024344642819597e-09	-1.429982090399041e-08	1.70148217971727e-09	-5.384777858684762e-11	-1.131409324264632e-11	1.903060827981491e-12	-9.642757528204099e-14	-1.071561703670784e-14	2.209615288943542e-15	-4.950552979230238e-17	-2.898840662702519e-17	-1.15046991728497e-18	2.835240892062885e-05	0.01233571934121058	2e-10	1e-05
-59	-6353.079687986959	-5513.082816147013	-1774.907275400113	-225.5709962132245	0.3862148876262719	1.885496295482976	-0.05516712377848531	-0.01404615675599104	0.001482276701738359	8.30291333215519e-06	-1.484286468021369e-05	1.421822288580625e-06	-7.699618833463594e-09	-1.320664377983604e-08	1.599649799173465e-09	-5.318652818587799e-11	-1.028695972471621e-11	1.769971838426957e-12	-9.206265390635224e-14	-9.663686654234312e-15	2.043498517170017e-15	-4.815352086372569e-17	-2.661838918978545e-17	-1.046672045800779e-18	0.0001219043086653215	0.01264289399048979	2e-10	1e-05
-58	-6086.436784415803	-5260.833312900308	-1685.213202825322	-212.4078665809498	0.5801155638810298	1.771664216499768	-0.05430691535225216	-0.01300791765706016	0.001402448074464022	4.706875975316659e-06	-1.370260056698145e-05	1.340606998485265e-06	-1.049659295263913e-08	-1.203853656704562e-08	1.490266724503614e-09	-5.240996185830772e-11	-9.192728246125624e-12	1.627510953046697e-12	-8.733740710629233e-14	-8.544435928741516e-15	1.865944435207729e-15	-4.665906599379558e-17	-2.408920234605582e-17	-9.360913693830149e-19	3.932027963293727e-05	0.01293425609971555	2e-10	1e-05
-57	-5796.74250004611	-4987.585083256902	-1588.352580499167	-198.248668557662	0.7828231256532172	1.649321409636554	-0.0533178409343937	-0.01189701161185602	0.001316396955637381	9.228201694166357e-07	-1.248343300021305e-05	1.253194319807604e-06	-1.341717857160591e-08	-1.079276794541194e-08	1.373034130332526e-09	-5.151095037945189e-11	-8.029095838991918e-12	1.475326628992684e-12	-8.223612401169031e-14	-7.355622842434446e-15	1.676535254797173e-15	-4.501483420102735e-17	-2.139520971122076e-17	-8.184962198034368e-19	1.895859456346738e-05	0.01320774040798545	2e-10	1e-05
-56	-5482.978420480021	-4692.43396048361	-1484.026127777631	-183.0536547203967	0.9944763853814539	1.518131586686273	-0.0521923881755605	-0.01071075165750831	0.001223867388354899	-3.05358655286387e-06	-1.118248277275453e-05	1.159333728830915e-06	-1.646290329365622e-08	-9.46664184337682e-09	1.247653681951411e-09	-5.048203782360345e-11	-6.793809884954892e-12	1.31307046105221e-12	-7.674292720628635e-14	-6.095065082487166e-15	1.474858502133301e-15	-4.321328119534165e-17	-1.853087238930305e-17	-6.936602084881004e-19	0.0001671681329551422	0.01346112742329442	2e-10	1e-05
-55	-5144.116303058532	-4374.469582847529	-1371.933553098866	-166.7831597338753	1.215187475701957	1.377759548713071	-0.05092276328422474	-0.009446482772712752	0.001124602948225594	-7.226268514194727e-06	-9.796910195966812e-06	1.058774764466239e-06	-1.963485948213804e-08	-8.05751844567772e-09	1.113829491410423e-09	-4.931545384144094e-11	-5.484687922402337e-12	1.140399743219553e-12	-7.084185609250935e-14	-4.760660400297197e-15	1.260510222580312e-15	-4.124667459057689e-17	-1.549079480959598e-17	-5.613642388365825e-19	3.078047791138516e-05	0.01369204484217013	2e-10	1e-05
