particle charge	B0	B1	B2	B3	B4	B5	B6	B7	B8	B9	B10	B11	B12	B13	B14	B15	B16	B17	B18	B19	B20	B21	B22	B23	relative error min	relative error max	min radius	max radius
-69	-356.7991034558065	-212.1859212840837	-28.70863799768072	3.237190949330871	0.285666949596533	-0.0939200192106637	0.00773009362487781	0.0006533345149749211	-0.000276218477900407	3.814927758880457e-05	-1.581921498301552e-06	-5.033949336843389e-07	1.382638070376538e-07	-1.785518521958292e-08	6.994016903470988e-10	2.508711191738241e-10	-6.814334649081263e-11	8.307015333324891e-12	-8.979817297817491e-14	-1.779340215261889e-13	3.33080102979791e-14	-4.062710926818024e-16	-9.020578205331088e-16	-4.898082489104992e-17	2.197196292685888e-07	2.906241019240419e-05	3.027896379629122e-07	1e-05
-68	-271.4454531112028	-156.2342737274237	-19.79129215202668	2.4943393892179	0.1653704524095264	-0.06646097613257954	0.006432056143834558	0.0002770894437704674	-0.0001821066898327875	2.886944841395309e-05	-1.878771654389502e-06	-2.310225689375783e-07	8.828418608212336e-08	-1.361933181314008e-08	9.765281985707839e-10	8.862698259922625e-11	-3.980198284348606e-11	6.268841186758472e-12	-3.840997144957909e-13	-6.388418184900321e-14	1.935915011943873e-14	-1.357161434193508e-15	-3.174417165542799e-16	-2.093687344751215e-18	6.593793647757806e-07	2.877490612318567e-05	3.027896379629122e-07	1e-05
-67	-434.3281179900646	-263.8774928406976	-37.49673975687905	3.796768202179098	0.4120424205903478	-0.1168770577685055	0.008212711016342387	0.001046528390983795	-0.0003521249012370976	4.345182190785042e-05	-9.471823597870298e-07	-7.443495785916334e-07	1.728907317554396e-07	-1.957708911180579e-08	2.688672831786135e-10	3.818705181635467e-10	-8.57766614346366e-11	8.884424276527672e-12	2.236076399281773e-13	-2.564093064531784e-13	4.026548087712523e-14	5.788384234483121e-16	-1.260923784921402e-15	-8.163788972600973e-17	2.817562768875348e-06	2.99506832548424e-05	2.714417616594906e-07	1e-05
-66	-350.8220665904038	-208.8509108783976	-28.57687928588884	3.098740584637364	0.2898276039513766	-0.09048523704156483	0.007112581304892006	0.0006668116774847906	-0.0002625939980714629	3.513200030168824e-05	-1.315616235109518e-06	-4.822899896587623e-07	1.269633572209757e-07	-1.594110948984642e-08	5.691504323970389e-10	2.305614953233492e-10	-6.043773367819023e-11	7.193862842630238e-12	-6.03509407336309e-14	-1.543964233547996e-13	2.828877563652517e-14	-3.165707400621518e-16	-7.528822522765616e-16	-4.051451820734431e-17	2.939401226531579e-06	3.061711058482963e-05	2.714417616594906e-07	1e-05
-65	-267.0741292273315	-153.7567444052194	-19.67278706082838	2.397745196012718	0.1683211742310687	-0.06411140007769292	0.005997139538572451	0.0002904014120483079	-0.00017333681960457	2.678631042332617e-05	-1.671505718541456e-06	-2.223863860559955e-07	8.121058735040597e-08	-1.229070292378654e-08	8.615912585500412e-10	8.072126330480688e-11	-3.523898108139565e-11	5.497152353325568e-12	-3.391102413353427e-13	-5.338387139428509e-14	1.637814025983895e-14	-1.194402996992527e-15	-2.49993583758047e-16	7.684074069045314e-20	2.172730925731337e-06	3.096528465884596e-05	2.714417616594906e-07	1e-05
-64	-183.5861051719408	-98.92452091842397	-10.83760346192333	1.697974567723408	0.04824677756560447	-0.03791279704150691	0.004873043485066991	-8.046059931709672e-05	-8.488480371807955e-05	1.846435645526501e-05	-2.012709016332866e-06	3.381130429291581e-08	3.590462941315794e-08	-8.647460132326477e-09	1.144416276893748e-09	-6.675397018690467e-11	-1.03304999278411e-11	3.804284960552682e-12	-6.109800660413998e-13	4.602267161789587e-14	4.604547769397114e-15	-2.04930186980652e-15	2.447204892307424e-16	3.989091660176979e-17	1.431466648327273e-06	3.099659896443896e-05	2.714417616594906e-07	1e-05
-63	-100.8675004761351	-44.68847192564392	-2.12512205758627	1.003689613550155	-0.06966500794647797	-0.01204873068575681	0.00374710268597308	-0.000443515564542202	2.224517044651407e-06	1.021652156162774e-05	-2.337106586025695e-06	2.84740918864062e-07	-8.679318856156893e-09	-5.033326737181996e-09	1.415860506438167e-09	-2.109618843496762e-10	1.413614448881842e-11	2.125416536791317e-12	-8.742691866731835e-13	1.432134717474482e-13	-6.960332583134233e-15	-2.875913480097407e-15	7.282189102696709e-16	7.868138273711494e-17	7.198050058221384e-07	3.07144051281405e-05	2.714417616594906e-07	1e-05
-62	-19.43495115332705	8.613038789812485	6.410356011164012	0.3192161341147149	-0.1846796072674619	0.01331982834902623	0.002626291437050787	-0.0007964987701164891	8.744922311620846e-05	2.093898181895097e-06	-2.642627802359486e-06	5.288353837137684e-07	-5.226400862830591e-08	-1.470575627762829e-09	1.674184590212643e-09	-3.509985924225109e-10	3.800850742526005e-11	4.708520031752778e-13	-1.127297651965591e-12	2.375777873465318e-13	-1.824441277964534e-14	-3.668926710884917e-15	1.197456639812518e-15	1.162022701047094e-16	4.140901477267533e-08	3.012557700388108e-05	2.714417616594906e-07	1e-05
-61	60.18539937212165	60.63581927861694	14.71371196939754	-0.3510360993173046	-0.2960535834519424	0.03802935363371605	0.001517766953728572	-0.001137123218169563	0.000170239734247233	-5.851465255911756e-06	-2.927224823405661e-06	7.645116378578493e-07	-9.456842110486465e-08	2.018087131188654e-09	1.91765647555204e-09	-4.859520443410439e-10	6.113227121147331e-11	-1.148904418900877e-12	-1.368381942644091e-12	3.284994299988306e-13	-2.917471749206072e-14	-4.423025399004196e-15	1.649362423321749e-15	1.522060529361714e-16	1.800244409100316e-07	2.923827671263979e-05	2.714417616594906e-07	1e-05
-60	-46.15160343242454	-8.438211448689836	3.831162342304374	0.5649217535770119	-0.1510213005863385	0.004729598358551182	0.003101275394335813	-0.0006849912527103672	5.72742211818214e-05	5.206589546307102e-06	-2.554260771685728e-06	4.372927905983683e-07	-3.518195311009293e-08	-2.897068520179403e-09	1.56126678971569e-09	-2.904302944524e-10	2.761910328704701e-11	1.154991779404413e-12	-9.961876931238026e-13	1.912598745424662e-13	-1.285145018159823e-14	-3.199011591850555e-15	9.464598537637158e-16	9.468889595679809e-17	2.505227514104647e-06	3.106399026830964e-05	2.43339337728039e-07	1e-05
